date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-12-06 00:00:00,13.8,9,21,0,,,5.3,24.1,1023.2,328
2025-12-07 00:00:00,12.5,6,19,0,,,2.2,18.5,1022.2,282
2025-12-08 00:00:00,12.7,7,22,0,,,2.9,14.8,1020.7,421
2025-12-09 00:00:00,12.7,6,22,0,,,3.9,14.8,1021.1,373
2025-12-10 00:00:00,12.8,10,16,14.6,,,8.4,25.9,1019.3,31
2025-12-11 00:00:00,13,9,18,10.1,,,6.5,29.6,1019,135
2025-12-12 00:00:00,12.2,9,15,1.2,,,7.4,20.4,1013.5,47
2025-12-13 00:00:00,13.5,9,19,0,,,7.2,25.9,1009.7,92
2025-12-14 00:00:00,14.3,10,19,0,,,9.9,27.8,1010.5,136
2025-12-15 00:00:00,14.9,10,19,8.6,,,14.4,38.9,1013.1,89
2025-12-16 00:00:00,13.9,12,16,71.5,,,19.2,40.8,1011.5,6
2025-12-17 00:00:00,11.8,8,16,15.7,,,6.4,27.8,1017.2,160
2025-12-18 00:00:00,10.3,5,16,0,,,2.8,16.7,1021.6,361
2025-12-19 00:00:00,11.3,6,16,1.6,,,5.8,20.4,1019.1,141
2025-12-20 00:00:00,13.6,11,17,5.4,,,4.7,16.7,1020,134
2025-12-21 00:00:00,12,8,15,19.8,,,9.2,44.5,1013.5,34
2025-12-22 00:00:00,13,10,16,18.9,,,6.1,29.6,1014.7,92
2025-12-23 00:00:00,13.2,11,17,29.6,,,15.6,40.8,1015.1,43
2025-12-24 00:00:00,14,10.4,17,50.6,,,10.3,42.6,1007.6,59
2025-12-25 00:00:00,11.2,7,15,9.9,,,8.2,20.4,1009.9,130
2025-12-26 00:00:00,12.5,9,16,13.4,,,14,31.5,1013.7,71
2025-12-27 00:00:00,13.1,11,16,24.9,,,18.9,48.2,1009.9,68
2025-12-28 00:00:00,12.5,10,15,35.1,,,21.1,46.3,1009.8,62
2025-12-29 00:00:00,13,9,16,16.9,,,6.9,42.6,1017.2,148
2025-12-30 00:00:00,11.8,7,17,0.5,,,4.5,13,1020,146
2025-12-31 00:00:00,15.4,13,18,18.9,,,12.6,35.2,1017,35
